UserScreenName,UserName,Timestamp,Text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Spotfolio,@Spotfolio_News,2020-03-17T07:17:10.000Z,"BioNTech und Fosun Pharma arbeiten gemeinsam an der Entwicklung eines mRNA-basierten COVID-19-Impfstoffes in China: BioNTech erhält von Fosun Pharma bis zu 120 Mio. Euro (135 Mio. US-Dollar) an Vorauszahlungen sowie möglichen zukünftigen Investitionen
https://spotfolio.com/2020/03/17/biontech-und-fosun-pharma-arbeiten-gemeinsam-an-der-entwicklung-eines-mrna-basierten-covid-19-impfstoffes-in-china-biontech-erhalt-von-fosun-pharma-bis-zu-120-mio-euro-135-mio-us-dollar-an-voraus/…",,,1,3,['https://pbs.twimg.com/media/ETSzW2_XgAA97hz?format=jpg&name=small'],https://twitter.com/Spotfolio_News/status/1239813006562918403
ÇapaMag Ekonomi,@CapaMagEkonomi,2020-03-17T13:02:06.000Z," Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, #Coronavirüs aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı. #pandemia",🔴,1,19,48,['https://pbs.twimg.com/media/ETUCTVvWsAEoHm8?format=jpg&name=small'],https://twitter.com/CapaMagEkonomi/status/1239899815527448576
CHEManager,@chemanager,2020-03-17T13:25:33.000Z,".
@BioNTech_Group
 und Shanghai #FosunPharma gaben eine Entwicklungs- und Marketing-Kooperation bekannt, um Biontechs mRNA-Impfstoffkandidat BNT162 in China zur Prävention von #COVID19-Infektionen voranzubringen. https://linkedin.com/feed/update/urn:li:activity:6645670623802724352… #vaccine #COVID19vaccine #COVID2019CHEManager on LinkedIn: Biontech bildet mit Fosun Pharma strategische Allianz für COVID-19
BioNTech SE und Shanghai Fosun Pharma gaben eine Entwicklungs- und Marketing-Kooperation bekannt, um Biontechs mRNA-Impfstoffkandidat BNT162 in China zur...
linkedin.com",,,,,['https://pbs.twimg.com/card_img/1356578680106008577/kbFLJMmW?format=jpg&name=240x240'],https://twitter.com/chemanager/status/1239905716548362242
AaMaldives,@Al_Maldives,2020-03-17T04:16:47.000Z,"#German firm teams up with Fosun Pharma on Covid-19 vaccine trial | The Star Online #CoronavirusOutbreak #coronapocolypse #Coronavirus #COVID2019 #covidー19 #COVID19German firm teams up with Fosun Pharma on Covid-19 vaccine trial
FRANKFURT (Xinhua): German pharmaceutical company BioNTech on Monday (March 16) announced its strategic alliance with the pharmaceutical arm of China's Fosun Group for the development and commercia...
thestar.com.my",,,,,[],https://twitter.com/Al_Maldives/status/1239767612810133505
nathanking,@nathanking,2020-03-17T00:58:01.000Z,German firm BioNTech teams up with China's Fosun Pharma on COVID-19 vaccine trial - Xinhua | http://English.news.cn http://xinhuanet.com/english/2020-03/17/c_138885568.htm…,,,,1,[],https://twitter.com/nathanking/status/1239717591859499008
Baran faris,@by_faris,2020-03-17T20:39:46.000Z,"Almanya’da faaliyet gösteren  koronavirüs aşısının geliştirilmesi için Çin merkezli (Fosun Pharma) ile anlaşan Türk Prof. Dr. Uğur Şahin’in kurucu olduğu biyoteknoloji firması BioNTech, bugün de ABD’li Pfizer ile anlaşma imzaladı.",,,,,[],https://twitter.com/by_faris/status/1240014989622198272
Mahluklar,@Mahluklarcomtr,2020-03-17T00:49:49.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip corona virüs (Covid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile işbirliği anlaşması yaptı.",,,3,21,['https://pbs.twimg.com/media/ETRassFXsAUoDaJ?format=jpg&name=small'],https://twitter.com/Mahluklarcomtr/status/1239715527041470465
@SSSBBL777.,@SSSBBL777.,2020-03-17T00:20:38.000Z,"#CORONAVİRÜS #İTALYA’YI YOK EDİYOR,ÖLÜ SAYISINDA ŞOK EDEN ARTIŞ .... 
@arayishaberant2
 http://ulusalarayishaber.com/coronavirus-italyayi-yok-ediyorolu-sayisinda-sok-eden-artis.html…",,28,8,11,['https://pbs.twimg.com/media/ETRT448WAAAUxQQ?format=png&name=small'],https://twitter.com/SSSBBL777/status/1239708185457577985
@SSSBBL777.,@SSSBBL777.,2020-03-17T01:33:50.000Z,"#Almanya'nın Mainz kentinde #Türk bilim insanı Prof. Dr. #UğurŞahin'in kurucu ortağı olduğu biyoteknoloji firması #BioNTech, yeni tip #koronavirüs aşısı için #Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.",👏 👏 👏 👏,1,5,4,['https://pbs.twimg.com/media/ETRktA8WsAAR67p?format=jpg&name=small'],https://twitter.com/SSSBBL777/status/1239726603934093312
Siyasi Haber,@SiyasiHaberOrg,2020-03-17T08:13:15.000Z,"Almanya'nın Mainz kentinde Türkiye kökenli bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, koronavirüs (Covid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.
http://siyasihaber4.org/turkiyeli-bilim-insani-koronavirus-asisi-icin-cinli-ilac-devi-ile-anlasti…",,1,1,3,['https://pbs.twimg.com/media/ETTAMXSWkAEJngo?format=jpg&name=small'],https://twitter.com/SiyasiHaberOrg/status/1239827120500748289
KARABASAN,@kimlikci_954,2020-03-17T10:58:48.000Z,"回复 
@kimlikci_954Fransa'da serbest dolaşımın sınırlandırılmasının kontrolü için 100 bin polis ve jandarma görevlendirildi.",,1,,1,['https://pbs.twimg.com/card_img/1358119010303410177/xXz_ZpZw?format=jpg&name=small'],https://twitter.com/kimlikci_954/status/1239868785160523776
KARABASAN,@kimlikci_954,2020-03-17T11:06:04.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip koronavirüs (Kovid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.
https://aa.com.tr/tr/bilim-teknoloji/turk-bilim-insaninin-sirketi-biontech-koronavirus-asisi-icin-cinli-ilac-devi-ile-anlasti/1768524…",,1,,1,['https://pbs.twimg.com/media/ETTm_R3WkAE836m?format=png&name=small'],https://twitter.com/kimlikci_954/status/1239870613164081157
Derya Derviş,@derder56,2020-03-17T07:40:58.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip korona virüs (Kovid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.",,,,2,"['https://pbs.twimg.com/media/ETS4zP3WAAIO6eG?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ETS4zP4WAAA30Mr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ETS4zQFXQAE0Vdo?format=jpg&name=360x360']",https://twitter.com/derder56/status/1239818998805606401
Arif,@ArifIzmirli,2020-03-16T22:42:30.000Z,"ABD’deki Türk bilim insanı Prof. Dr. Derya Unutmaz’dan umut veren Corona virüsü açıklamasıABD’deki Türk bilim insanı Prof. Dr. Derya Unutmaz’dan umut veren Corona virüsü açıklaması
Enfeksiyon hastalıkları, kronik hastalıklar ve yaşlanma sırasındaki hastalıklara karşı bağışıklık tepkileri üzerine çalışmalar yürüten Türk bilim insanı Prof. Dr. Derya Unutmaz, aşı çalışmalarının …
flip.it",,1,,3,[],https://twitter.com/ArifIzmirli/status/1239683490142093312
Arif,@ArifIzmirli,2020-03-17T13:38:01.000Z,"#Korona Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip koronavirüs (Covid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.",,1,,1,[],https://twitter.com/ArifIzmirli/status/1239908852033884163
Seçkin Deniz,@Seckin_Deniz,2020-03-17T09:09:09.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip koronavirüs (Kovid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.",,1,1,,[],https://twitter.com/Seckin_Deniz/status/1239841190847143938
HABER3.com,@haber3com,2020-03-17T05:33:36.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip koronavirüs aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı. https://haber3.com/ekonomi/turk-bilim-sirketi-koronavirus-asisi-icin-cinli-ilac-devi-ile-anlasti-haberi-5090278?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=haber3com…",,,,,['https://pbs.twimg.com/media/ETSbqD0U8AAQLX1?format=jpg&name=small'],https://twitter.com/haber3com/status/1239786946236276737
NewsLab,@NewssLab,2020-03-17T05:57:54.000Z,"Almanya'nın Mainz kentinde Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması BioNTech, yeni tip koronavirüs aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile iş birliği anlaşması yaptı.",,,,,['https://pbs.twimg.com/media/ETShNkEXQAApk5L?format=jpg&name=small'],https://twitter.com/NewssLab/status/1239793061758107649
Emre Doğan,@10EmreDogan,2020-03-17T01:55:42.000Z,"#Almanya'da Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji firması #BioNTech, yeni tip koronavirüs (Kovid-19) aşısı için Çin merkezli Shanghai Fosun Pharmaceutical (#FosunPharma) ile iş birliği anlaşması yaptı.

http://ehamedya.com/turk-bilim-insaninin-sirketi-biontech-koronavirus-asisi-icin-cinli-ilac-devi-ile-anlasti_39932.html…",📌,,2,4,[],https://twitter.com/10EmreDogan/status/1239732107968200704
zach,@zbiotech,2020-03-18T11:53:59.000Z,"so...interesting early morning

$BNTX gained as much as ~11B in pre mkt ($113) for mkt cap of 26B on a 50M equity investment by fosun pharma (1.58M shares at $31.65) and 'up to' 85M in licensing fees 

current 5.3B cap gain here at ~90

oh, and JPM dngraded to neutral, 33 tgt",,1,2,8,['https://pbs.twimg.com/media/ETY73ztXYAA33zo?format=jpg&name=small'],https://twitter.com/zbiotech/status/1240245058810634241
DAILY SABAH,@DailySabah,2020-03-18T16:30:16.000Z,"Turkish-owned BioNTech to team up with US pharma giant Pfizer and China's Fosun Pharma to work on potential anti-COVID-19 vaccine BNT162Turkish-owned biotech firm signs deal with China's Fosun, US' Pfizer to co-develop coronavirus...
Biopharmaceutical New Technologies (BioNTech), a Turkish-founded pharmaceutical company in Germany, has signed contracts with Chinese Shanghai Fosun...
dailysabah.com",,1,17,19,[],https://twitter.com/DailySabah/status/1240314589297901568
Bahadır Yetgin,@BahadirYetgin,2020-03-17T14:22:53.000Z,"回复 
@BahadirYetginHalihazırda devam eden ilaç ve aşı geliştirme çalışmalarını gösteren bir çalışma.",👇,1,1,2,"['https://pbs.twimg.com/profile_images/923220675128643585/HXJKCZtK_mini.jpg', 'https://pbs.twimg.com/media/ETTLR_6XsAE5R_i?format=jpg&name=small']",https://twitter.com/BahadirYetgin/status/1239920143926427648
Bahadır Yetgin,@BahadirYetgin,2020-03-18T13:27:34.000Z,"BioNTech-Pfizer ortaklığı aşı, Regeneron-Sanofi ortaklığı monoklonal antikor üzerine çalışmalarını sürdürüyor.
BioNTech'in Çin'deki çalışmalarındaki ortağı Fosun Pharma.
CureVac'ın aşı çalışmalarına Avrupa Komisyonu 80 Milyon € kredi sağlamış. 
#COVID19引用推文
BioCentury
@BioCentury
 · 2020年3月18日
BioNTech to co-develop #COVID19 vaccine with Pfizer, Regeneron gears up to manufacture mAbs in April, plus updates from Novartis, CureVac, CanSino $PFE $REGN $BNTX $NVS https://buff.ly/2UcJGhD",,1,,3,['https://pbs.twimg.com/profile_images/1091090732062887936/qan9BQW2_mini.jpg'],https://twitter.com/BahadirYetgin/status/1240268608607064068
Haaberin Var Mı?,@HaaberinVarMi,2020-03-18T02:25:22.000Z,"Türk Bilim İnsanının şirketi BionTech, Korona virüs aşısı için Çinli ilaç devi ile anlaştı.",,1,1,,['https://pbs.twimg.com/media/ETW6KT9WkAIFi3H?format=jpg&name=small'],https://twitter.com/HaaberinVarMi/status/1240101961170632707
Haaberin Var Mı?,@HaaberinVarMi,2020-03-18T02:27:33.000Z,"İlacın gerekli kurumlardan onayları aldıktan sonra, Fosun Pharma tarafından Çin'de pazarlanacağı, BioNTech'in de Çin dışında aşının haklarını elinde bulunduracağı kaydedildi.",,,1,1,[],https://twitter.com/HaaberinVarMi/status/1240102513552097285
Nao Fujinuma,@Nao_F__,2020-03-18T12:56:39.000Z,Moderna(米)はすでのPhase 1を開始。BioNTech(独)はmRNAプラットフォーム検証のためFosun Pharma(中)、Pfizer(米)とパートナー提携。人類の国際的な動きも、速い。#コロナ,,,,,[],https://twitter.com/Nao_F__/status/1240260828730974208
İki Kemik Bir Kafa,@RedTedavi,2020-03-18T16:35:25.000Z,"回复 
@AliTufanKiracAlmanya'da Türk iş adamı Çin ortaklığı üzerinden  aşı alınabilir. Çin malı aşı.",,2,,,[],https://twitter.com/RedTedavi/status/1240315885849653248
İki Kemik Bir Kafa,@RedTedavi,2020-03-18T16:37:43.000Z,"#COVID19 ve iyi haberler

Türk bilim insanı Prof. Dr. Uğur Şahin, aşı için Çinli ilaç devi Fosun Pharma ile anlaştı",,3,,1,[],https://twitter.com/RedTedavi/status/1240316461459083264
ʙᴀɴᴅᴀʀ,@BandarHammad,2020-03-18T08:38:15.000Z,"بالشراكات، ثلاث شركات متخصصة في التقنية الحيوية بدأت مشاريعها لصناعة لقاحات تقي بإذن الله من الكورونا عبر تقنية الحمض النووي الريبي المرسول (mRNA) وهي: 
1-BioNTech/Fosun Pharma/Pfizer
2-CureVac يقولون ترمب يبيها
3-Moderna/NIH",,,1,,[],https://twitter.com/BandarHammad/status/1240195802842136576
îšmäïl,@adam_kulp,2020-03-18T22:50:51.000Z,Almanya'nın Mainz kentinde faaliyet gösteren ve dün yeni tip koronavirüs (Kovid-19) aşısının geliştirilmesi için Çin merkezli Shanghai Fosun Pharmaceutical (Fosun Pharma) ile anlaşma yaptığını duyuran Türk bilim insanı Prof. Dr. Uğur Şahin'in kurucu ortağı olduğu biyoteknoloji  .,,1,,,[],https://twitter.com/adam_kulp/status/1240410363599953920
Andrew Freeman,@AndrewFreemanPR,2020-03-18T09:32:12.000Z,"Fosun Pharma and BioNTech Form COVID-19 Vaccine Strategic Alliance in ChinaFosun Pharma and BioNTech Form COVID-19 Vaccine Strategic Alliance in China
paulhastings.com",,,,,['https://pbs.twimg.com/card_img/1357049011363082243/OsoW-U5t?format=jpg&name=240x240'],https://twitter.com/AndrewFreemanPR/status/1240209377224687616
ZdravMedInfo,@ZdravMedInfo,2020-03-18T19:06:00.000Z,BioNTech получила 50 млн долл. на разработку вакцины против Covid-19 от Fosun Pharma http://zdravmedinfo.com/pharmnews.html?article=134792…  #новости #фармация,,,,1,[],https://twitter.com/ZdravMedInfo/status/1240353779205181440
PEAK LIFECYCLES HR,@PEAKLIFECYCLES,2020-03-18T16:03:02.000Z,"Covid-19 : BioNTech et Fosun Pharma s’allient pour la mise au point d’un vaccin https://industriepharma.fr/covid-19-biontech-et-fosun-pharma-s-allient-pour-la-mise-au-point-d-un-vaccin,109451… via @
@ChimieHebdoCovid-19 : BioNTech et Fosun Pharma s’allient pour la mise au point d’un vaccin
Le laboratoire et la biotech veulent développer et commercialiser le BNT162 contre le Covid-19. La biotech allemande BioNTech et le laboratoire... - Actus Labo
industriepharma.fr",,,,,['https://pbs.twimg.com/card_img/1357280704514646017/P6nhjfEM?format=jpg&name=small'],https://twitter.com/PEAKLIFECYCLES/status/1240307733188030468
CHEManager,@chemanager,2020-03-18T08:50:04.000Z,".
@BioNTech_Group
 und Shanghai #FosunPharma gaben eine Entwicklungs- und Marketing-Kooperation bekannt, um Biontechs mRNA-Impfstoffkandidat BNT162 in China zur Prävention von #COVID19-Infektionen voranzubringen. https://linkedin.com/feed/update/urn:li:activity:6645670623802724352… #vaccine #COVID19vaccine #COVID2019CHEManager on LinkedIn: Biontech bildet mit Fosun Pharma strategische Allianz für COVID-19
BioNTech SE und Shanghai Fosun Pharma gaben eine Entwicklungs- und Marketing-Kooperation bekannt, um Biontechs mRNA-Impfstoffkandidat BNT162 in China zur...
linkedin.com",,,,,['https://pbs.twimg.com/card_img/1356578680106008577/kbFLJMmW?format=jpg&name=240x240'],https://twitter.com/chemanager/status/1240198773478952963
Recipe.Ru,@recipe_news,2020-03-18T08:46:29.000Z,"BioNTech получила 50 млн долл. на разработку вакцины против Covid-19 от Fosun Pharma https://recipe.ru/?p=324771 #медицина #фармация #здоровьеBioNTech получила 50 млн долл. на разработку вакцины против Covid-19 от Fosun Pharma
recipe.ru",,,,,[],https://twitter.com/recipe_news/status/1240197873054240770
天高云淡,@tgyd1989,2020-03-19T04:08:17.000Z,"回复 
@stupidwz厉害国自己已经研发出疫苗了，不需要了。",,6,,151,[],https://twitter.com/tgyd1989/status/1240490252017569792
chang,@huahualaoye,2020-03-19T15:33:53.000Z,Fosun Pharma is partnered on the vaccine in China 认识这几个字不轮子,,2,,,[],https://twitter.com/huahualaoye/status/1240662785744187393
IndyCosm,@IndyCosm,2020-03-19T07:17:39.000Z,"回复 
@stupidwz不好意思来拆个台

Pfizer and BioNTech have executed a material transfer and collaboration agreement and agreed on a letter of intent covering the co-development and distribution of the vaccine, code-named BNT162, outside of China

Fosun Pharma is partnered on the vaccine in China",,2,6,37,[],https://twitter.com/IndyCosm/status/1240537907582001152
Breas Medical,@BreasMedical,2020-03-19T18:45:23.000Z,"回复 
@sandrafellous_
 和 
@DrGonzalezJesusFosun Pharma and the Fosun Foundation have purchased and donated healthcare materials and equipment, including Breas ventilators, to fight the COVID-19 virus in China. Breas has not donated any ventilators directly to any country in the world.",,,,,[],https://twitter.com/BreasMedical/status/1240710981329682433
戰忽局馬前卒,@yuyuanxu,2020-03-17T18:13:29.000Z,"回复 
@pfizer
 和 
@BioNTech_GroupWhy excluding China？",,4,1,4,['https://pbs.twimg.com/media/ETVJkeUVAAEfhoR?format=jpg&name=large'],https://twitter.com/yuyuanxu/status/1239978175062364160
Ram,@ram_ram__ram,2020-03-19T15:45:04.000Z,China’s Fosun Pharma has already signed an exclusive deal with BioNTech to develop a vaccine in China.,,1,,,[],https://twitter.com/ram_ram__ram/status/1240665603267907585
roslyn braun,@roslynbraun31,2020-03-19T04:54:16.000Z,"回复 
@AlexWestchester
 @GENbio
 和 另外 6 个人I need the info so I can fool myself into thinking I am in control! You should add 
@BioNTech_Group
 to the chain. Thanks and stay safe.",,1,,,[],https://twitter.com/roslynbraun31/status/1240501821229142017
Alex Philippidis,@AlexWestchester,2020-03-19T05:01:47.000Z,"You're not deluding yourself, you're informing yourself! And yes, I did indeed add BioNTech. See #11: 

11. BioNTech, Pfizer, and Fosun Pharma
Treatment: BNT162",,1,,,[],https://twitter.com/AlexWestchester/status/1240503715490037761
SynBioBeta,@SynBioBeta,2020-03-19T07:00:03.000Z,"BioNTech joins #coronavirus vaccine race: 
The German firm will work with Fosun Pharma and Pfizer to develop an mRNA vaccine for #COVID19BioNTech joins coronavirus vaccine race
The German firm will work with Fosun Pharma and Pfizer to develop an mRNA vaccine for COVID-19
cen.acs.org",,,1,1,[],https://twitter.com/SynBioBeta/status/1240533475557552128
Law.com International Asia Pacific,@lawdotcomasia,2020-03-19T20:00:27.000Z,".
@Paul_Hastings
 advised longtime client Fosun Pharma with a team led by Shanghai partner Jia Yan. 
@FreshfieldsDE
 Hamburg partner Peter Versteegen led a team representing BioNTech on the Fosun deal.Paul Hastings, Freshfields Advise on COVID-19 Vaccine Development in China | Law.com International
China's Fosun Pharmaceutical and Germany's BioNTech will jointly develop and commercialize a vaccine that prevents COVID-19 infections as the deadly virus is spreading aggressively around the globe.
law.com",,,,1,[],https://twitter.com/lawdotcomasia/status/1240729868993810435
